2026-09-08 07:51:02,823 | INFO     | saucedemo | ================================================================================
2026-09-08 07:51:02,824 | INFO     | saucedemo | 🚀 测试会话开始
2026-09-08 07:51:02,851 | INFO     | saucedemo | 🌐 网络诊断 https://www.saucedemo.com/: DNS=1.1ms, TCP连接=1.9ms, TTFB=23.8ms, 状态=OK
2026-09-08 07:51:02,973 | INFO     | saucedemo | ================================================================================
2026-09-08 07:51:02,973 | INFO     | saucedemo | ▶ 初始化 WebDriver
2026-09-08 07:51:02,973 | INFO     | saucedemo | 📌 初始化浏览器: chrome, headless=True
2026-09-08 07:51:02,973 | INFO     | saucedemo | 🐳 检测到容器环境，启用 --disable-dev-shm-usage
2026-09-08 07:51:02,974 | INFO     | saucedemo | 📌 使用 PATH 中的 chromedriver（容器镜像已内置）
2026-09-08 07:51:04,040 | INFO     | saucedemo | ✅ 浏览器启动成功, 版本: 151.0.7922.169, 平台: linux, page_load_timeout: 90s, script_timeout: 60s
2026-09-08 07:51:04,403 | INFO     | saucedemo | 🌐 已访问 https://www.saucedemo.com/
2026-09-08 07:51:04,403 | INFO     | saucedemo | 🔑 quick_login: user=standard_user
2026-09-08 07:51:04,551 | INFO     | saucedemo | ⌨️ 输入文本 'standard_user' 到 ('id', 'user-name')
2026-09-08 07:51:04,648 | INFO     | saucedemo | ⌨️ 输入文本 'secret_sauce' 到 ('id', 'password')
2026-09-08 07:51:04,799 | INFO     | saucedemo | 🖱️ 已点击 ('id', 'login-button')
2026-09-08 07:51:05,127 | INFO     | saucedemo | 🛒 quick_setup_cart: 加购 6 件，进入购物车
2026-09-08 07:51:05,197 | INFO     | saucedemo | 🖱️ 已点击 ('css selector', "[data-test='shopping-cart-link']")
2026-09-08 07:51:05,291 | INFO     | saucedemo | 🖱️ 已点击 ('id', 'continue-shopping')
2026-09-08 07:51:05,305 | INFO     | saucedemo | 最终：<bound method BasePage.get_current_url of <pages.products_page.ProductsPage object at 0x7f6f67f71f70>>
2026-09-08 07:51:05,309 | INFO     | saucedemo | ◀ 清理 WebDriver
2026-09-08 07:51:05,399 | INFO     | saucedemo | 🛑 浏览器已安全退出
2026-09-08 07:51:05,408 | INFO     | saucedemo | ================================================================================
2026-09-08 07:51:05,411 | INFO     | saucedemo | ================================================================================
2026-09-08 07:51:05,411 | INFO     | saucedemo | ▶ 初始化 WebDriver
2026-09-08 07:51:05,411 | INFO     | saucedemo | 📌 初始化浏览器: chrome, headless=True
2026-09-08 07:51:05,411 | INFO     | saucedemo | 🐳 检测到容器环境，启用 --disable-dev-shm-usage
2026-09-08 07:51:05,412 | INFO     | saucedemo | 📌 使用 PATH 中的 chromedriver（容器镜像已内置）
2026-09-08 07:51:06,331 | INFO     | saucedemo | ✅ 浏览器启动成功, 版本: 151.0.7922.169, 平台: linux, page_load_timeout: 90s, script_timeout: 60s
2026-09-08 07:51:06,640 | INFO     | saucedemo | 🌐 已访问 https://www.saucedemo.com/
2026-09-08 07:51:06,640 | INFO     | saucedemo | 🔑 quick_login: user=standard_user
2026-09-08 07:51:06,794 | INFO     | saucedemo | ⌨️ 输入文本 'standard_user' 到 ('id', 'user-name')
2026-09-08 07:51:06,886 | INFO     | saucedemo | ⌨️ 输入文本 'secret_sauce' 到 ('id', 'password')
2026-09-08 07:51:07,074 | INFO     | saucedemo | 🖱️ 已点击 ('id', 'login-button')
2026-09-08 07:51:07,413 | INFO     | saucedemo | 🛒 quick_setup_cart: 加购 6 件，进入购物车
